id,deployment_code,community_name,population,population_override,latitude,longitude,cost_estimate,cost_actual,other_funding_amt,other_funding_donation_count,completion_date,partner_project_code,plaque_text,project_specific_field_notes,internal_notes,image_url,location_type_id,project_type_id,sub_project_type_id,status_id,grant_id,grant_program_id,d2p_batch_id,mycw,region,funding_source,rehab,revenue_category,package_id,fluxx_id,fluxx_regrant_id,possible_location_types,review_status_name,resubmission_notes,state,district,sub_district,system_name,water_point_name
new,ET.RST.Q2.14.162.113,Tikul emni,291,,13.94952,39.29972,,,,,,,mycharity: water,,,,Community,New Drilled Well,,,,,,,Tigray,,,,,,,,,,,Ha'wzien,Adi Belew,,
new,ET.RST.Q2.14.162.114,Dado2,291,,13.94735,39.29831,,,,,,,mycharity: water,,,,Community,New Drilled Well,,,,,,,Tigray,,,,,,,,,,,Ha'wzien,Adi Belew,,
new,ET.RST.Q2.14.162.115,Awhi,291,,13.94815,39.29221,,,,,,,mycharity: water,,,,Community,New Drilled Well,,,,,,,Tigray,,,,,,,,,,,Ha'wzien,Adi Belew,,
new,ET.RST.Q2.14.162.116,Amuque adi,291,,13.94801,39.30491,,,,,,,mycharity: water,,,,Community,New Drilled Well,,,,,,,Tigray,,,,,,,,,,,Ha'wzien,Adi Belew,,
new,ET.RST.Q2.14.162.117,Quortamito,291,,13.94103,39.29751,,,,,,,mycharity: water,,,,Community,New Drilled Well,,,,,,,Tigray,,,,,,,,,,,Ha'wzien,Adi Belew,,
new,ET.RST.Q2.14.162.118,Damariam,291,,13.94326,39.30901,,,,,,,mycharity: water,,,,Community,New Drilled Well,,,,,,,Tigray,,,,,,,,,,,Ha'wzien,Adi Belew,,
new,ET.RST.Q2.14.162.119,Maetsido,291,,13.90315,39.28338,,,,,,,mycharity: water,,,,Community,New Drilled Well,,,,,,,Tigray,,,,,,,,,,,Ha'wzien,May Gobo,,
new,ET.RST.Q2.14.162.120,Dasenbet,291,,13.90951,39.27924,,,,,,,mycharity: water,,,,Community,New Drilled Well,,,,,,,Tigray,,,,,,,,,,,Ha'wzien,May Gobo,,
new,ET.RST.Q2.14.162.121,Daedae,291,,13.81636,39.23676,,,,,,,mycharity: water,,,,Community,New Drilled Well,,,,,,,Tigray,,,,,,,,,,,Ha'wzien,Ko'raro,,
new,ET.RST.Q2.14.162.122,Tselegaeta,291,,13.87751,39.23689,,,,,,,mycharity: water,,,,Community,New Drilled Well,,,,,,,Tigray,,,,,,,,,,,Ha'wzien,Ko'raro,,
new,ET.RST.Q2.14.162.123,Sesewe,291,,13.86185,39.24479,,,,,,,mycharity: water,,,,Community,New Drilled Well,,,,,,,Tigray,,,,,,,,,,,Ha'wzien,Ko'raro,,
new,ET.RST.Q2.14.162.124,Gira gecham,291,,13.91556,39.24651,,,,,,,mycharity: water,,,,Community,New Drilled Well,,,,,,,Tigray,,,,,,,,,,,Ha'wzien,Ko'raro,,
new,ET.RST.Q2.14.162.125,Shiwha,291,,13.90401,39.2474,,,,,,,mycharity: water,,,,Community,New Drilled Well,,,,,,,Tigray,,,,,,,,,,,Ha'wzien,Ko'raro,,
new,ET.RST.Q2.14.162.126,Giragaba,291,,13.87972,39.2644,,,,,,,mycharity: water,,,,Community,New Drilled Well,,,,,,,Tigray,,,,,,,,,,,Ha'wzien,Ko'raro,,
new,ET.RST.Q2.14.162.127,Egri ketema,291,,13.8647,39.25662,,,,,,,mycharity: water,,,,Community,New Drilled Well,,,,,,,Tigray,,,,,,,,,,,Ha'wzien,Ko'raro,,
new,ET.RST.Q2.14.162.128,Maryam Weyba,291,,13.2354,39.07592,,,,,,,mycharity: water,,,,Community,New Drilled Well,,,,,,,Tigray,,,,,,,,,,,Ta_nqua Abergelle,Lemlem,,
new,ET.RST.Q2.14.162.129,Kuru,291,,13.26647,39.03106,,,,,,,mycharity: water,,,,Community,New Drilled Well,,,,,,,Tigray,,,,,,,,,,,Ta_nqua Abergelle,Lemlem,,
new,ET.RST.Q2.14.162.130,Gradelem,291,,13.23566,39.02357,,,,,,,mycharity: water,,,,Community,New Drilled Well,,,,,,,Tigray,,,,,,,,,,,Ta_nqua Abergelle,Lemlem,,
new,ET.RST.Q2.14.162.131,Gereb Hadush Kni,291,,13.2936,38.96675,,,,,,,mycharity: water,,,,Community,New Drilled Well,,,,,,,Tigray,,,,,,,,,,,Ta_nqua Abergelle,Negede Brhan,,
new,ET.RST.Q2.14.162.132,Gdmi Metere/grat G/hans G/meskel/,291,,13.34973,38.91426,,,,,,,mycharity: water,,,,Community,New Drilled Well,,,,,,,Tigray,,,,,,,,,,,Ta_nqua Abergelle,Grwure,,
new,ET.RST.Q2.14.162.133,Egri Betekrstyan/grat Mlaw G/medhn/,291,,13.31597,38.91226,,,,,,,charity: water,,,,Community,New Drilled Well,,,,,,,Tigray,,,,,,,,,,,Ta_nqua Abergelle,Grwure,,
new,ET.RST.Q2.14.162.134,Shntro Enabakla,291,,13.31657,38.8812,,,,,,,charity: water,,,,Community,New Drilled Well,,,,,,,Tigray,,,,,,,,,,,Ta_nqua Abergelle,Grwure,,
new,ET.RST.Q2.14.162.135,Mekayh/grat keshi Hayleslasea Bezabh/,291,,13.3431,38.88115,,,,,,,charity: water,,,,Community,New Drilled Well,,,,,,,Tigray,,,,,,,,,,,Ta_nqua Abergelle,Grwure,,
new,ET.RST.Q2.14.162.136,Dawalaw/grat Kidanemaryam Hayle/,291,,13.32167,38.91143,,,,,,,charity: water,,,,Community,New Drilled Well,,,,,,,Tigray,,,,,,,,,,,Ta_nqua Abergelle,Grwure,,
new,ET.RST.Q2.14.162.137,Kasawendm,291,,13.31341,38.90826,,,,,,,charity: water,,,,Community,New Drilled Well,,,,,,,Tigray,,,,,,,,,,,Ta_nqua Abergelle,Grwure,,
new,ET.RST.Q2.14.162.138,Azuru,291,,13.35423,38.84824,,,,,,,charity: water,,,,Community,New Drilled Well,,,,,,,Tigray,,,,,,,,,,,Ta_nqua Abergelle,Tekleweyni,,
new,ET.RST.Q2.14.162.139,Adegba,291,,13.39805,38.86918,,,,,,,charity: water,,,,Community,New Drilled Well,,,,,,,Tigray,,,,,,,,,,,Ta_nqua Abergelle,Tekleweyni,,
new,ET.RST.Q2.14.162.140,Daba,291,,13.41656,38.85967,,,,,,,charity: water,,,,Community,New Drilled Well,,,,,,,Tigray,,,,,,,,,,,Ta_nqua Abergelle,Sye,,
new,ET.RST.Q2.14.162.141,Grat abrhaley chekole,291,,13.43109,38.82769,,,,,,,charity: water,,,,Community,New Drilled Well,,,,,,,Tigray,,,,,,,,,,,Ta_nqua Abergelle,Sye,,
new,ET.RST.Q2.14.162.142,Mhdar tabot,291,,13.50625,38.79657,,,,,,,charity: water,,,,Community,New Drilled Well,,,,,,,Tigray,,,,,,,,,,,Ta_nqua Abergelle,Smret,,
new,ET.RST.Q2.14.162.143,Sagla,291,,13.57155,38.771,,,,,,,charity: water,,,,Community,New Drilled Well,,,,,,,Tigray,,,,,,,,,,,K/Tembein,Shilum Emni,,
new,ET.RST.Q2.14.162.144,May negedai,291,,13.55927,38.75913,,,,,,,charity: water,,,,Community,New Drilled Well,,,,,,,Tigray,,,,,,,,,,,K/Tembein,Shilum Emni,,
new,ET.RST.Q2.14.162.145,May Sagla,291,,13.5597,38.75424,,,,,,,charity: water,,,,Community,New Drilled Well,,,,,,,Tigray,,,,,,,,,,,K/Tembein,Shilum Emni,,
new,ET.RST.Q2.14.162.146,Golagul,291,,13.56717,38.75389,,,,,,,charity: water,,,,Community,New Drilled Well,,,,,,,Tigray,,,,,,,,,,,K/Tembein,Shilum Emni,,
new,ET.RST.Q2.14.162.147,Daeromekano,340,,14.43888,39.45491,,,,,,,mycharity: water,,,,Community,Rehabilitated Drilled Well,,,,,,,Tigray,,,,,,,,,,,Gulomekeda,Kilat,,
new,ET.RST.Q2.14.162.148,Ruba agamyo(sahleyta),340,,14.41112,39.51724,,,,,,,"Keurig Green Mountain, Inc.",,,,Community,Rehabilitated Drilled Well,,,,,,,Tigray,,,,,,,,,,,Gulomekeda,Hayelom,,
new,ET.RST.Q2.14.162.149,May weyni,340,,14.48325,39.36392,,,,,,,Depeche Mode + Hublotæ,,,,Community,Rehabilitated Drilled Well,,,,,,,Tigray,,,,,,,,,,,Gulomekeda,Adistesfa,,
new,ET.RST.Q2.14.162.150,May daero,340,,14.42838,39.38066,,,,,,,Depeche Mode + Hublotæ,,,,Community,Rehabilitated Drilled Well,,,,,,,Tigray,,,,,,,,,,,Gulomekeda,Shewit lemlem,,
new,ET.RST.Q2.14.162.151,Rubahawatsi,340,,14.483,39.46592,,,,,,,Depeche Mode + Hublotæ,,,,Community,Rehabilitated Drilled Well,,,,,,,Tigray,,,,,,,,,,,Gulomekeda,Marta,,
new,ET.RST.Q2.14.162.152,Enda t/haymanot,340,,14.16,39.36358,,,,,,,Depeche Mode + Hublotæ,,,,Community,Rehabilitated Drilled Well,,,,,,,Tigray,,,,,,,,,,,G/afeshum,Azeba,,
new,ET.RST.Q2.14.162.153,Gra_Adigi,340,,13.48413,39.42373,,,,,,,Depeche Mode + Hublotæ,,,,Community,Rehabilitated Drilled Well,,,,,,,Tigray,,,,,,,,,,,Enderta,Debre genet,,
new,ET.RST.Q2.14.162.154,Endakidana,340,,13.54034,39.52408,,,,,,,Depeche Mode + Hublotæ,,,,Community,Rehabilitated Drilled Well,,,,,,,Tigray,,,,,,,,,,,Enderta,Meles,,
new,ET.RST.Q2.14.162.155,Ayni kesel,340,,13.46672,39.4263,,,,,,,Depeche Mode + Hublotæ,,,,Community,Rehabilitated Drilled Well,,,,,,,Tigray,,,,,,,,,,,Enderta,Debri,,
new,ET.RST.Q2.14.162.156,Denan egam,340,,13.91195,39.25405,,,,,,,mycharity: water,,,,Community,Rehabilitated Drilled Well,,,,,,,Tigray,,,,,,,,,,,Ha'wzien,Ko'raro,,
new,ET.RST.Q2.14.162.157,Wakira,221,,14.15289,39.4708,,,,,,,"Is anyone thirsty? Come!  Blessings, The Pipers",,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ganta Afeshum,Gauhgot,,
new,ET.RST.Q2.14.162.158,Ela brhan,221,,14.1523,39.46708,,,,,,,Jesus bless and keep you.,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ganta Afeshum,Gauhgot,,
new,ET.RST.Q2.14.162.159,Golgol hamushte,221,,14.14461,39.47638,,,,,,,Jesus is living water.,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ganta Afeshum,Gauhgot,,
new,ET.RST.Q2.14.162.160,Grat bayru,221,,13.60407,38.82902,,,,,,,"""Whoever is thirsty, come."" - Jesus",,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,K/Tembein,Guya,,
new,ET.RST.Q2.14.162.161,May weini,221,,13.59971,38.82301,,,,,,,The Smile Generation,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,K/Tembein,Guya,,
new,ET.RST.Q2.14.162.162,May biritu,221,,13.60256,38.82269,,,,,,,The Smile Generation,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,K/Tembein,Guya,,
new,ET.RST.Q2.14.162.163,May seraw,221,,13.60465,38.82038,,,,,,,The Smile Generation,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,K/Tembein,Guya,,
new,ET.RST.Q2.14.162.164,May Abka (1),221,,13.5604,38.73926,,,,,,,The Smile Generation,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,K/Tembein,Shilum Emni,,
new,ET.RST.Q2.14.162.165,May Abka  (2),221,,13.56056,38.74002,,,,,,,The Smile Generation,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,K/Tembein,Shilum Emni,,
new,ET.RST.Q2.14.162.166,Chilame,221,,13.59009,38.7976,,,,,,,The Smile Generation,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,K/Tembein,Shilum Emni,,
new,ET.RST.Q2.14.162.167,May sewhi,221,,13.58114,38.79151,,,,,,,The Smile Generation,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,K/Tembein,Shilum Emni,,
new,ET.RST.Q2.14.162.168,Tsetse,221,,13.59554,38.8118,,,,,,,The Smile Generation,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,K/Tembein,Guya,,
new,ET.RST.Q2.14.162.169,Bata,221,,13.62287,38.86529,,,,,,,The Smile Generation,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,K/Tembein,Smret,,
new,ET.RST.Q2.14.162.170,May Busha,221,,13.62447,38.87196,,,,,,,The Smile Generation,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,K/Tembein,Smret,,
new,ET.RST.Q2.14.162.171,may bequaru,221,,14.22301,39.49316,,,,,,,The Smile Generation,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ganta Afeshum,Dbla saet,,
new,ET.RST.Q2.14.162.172,May sta,221,,14.18659,39.41156,,,,,,,The Smile Generation,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ganta Afeshum,Hadnt,,
new,ET.RST.Q2.14.162.173,Sa es a,221,,14.18993,39.41064,,,,,,,The Smile Generation,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ganta Afeshum,Hadnt,,
new,ET.RST.Q2.14.162.174,Endagabr,221,,14.18737,39.39218,,,,,,,The Smile Generation,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ganta Afeshum,Hadnt,,
new,ET.RST.Q2.14.162.175,Zala,221,,14.19431,39.38838,,,,,,,The Smile Generation,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ganta Afeshum,Hadnt,,
new,ET.RST.Q2.14.162.176,Tahtay adi,221,,14.19757,39.39087,,,,,,,The Smile Generation,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ganta Afeshum,Hadnt,,
new,ET.RST.Q2.14.162.177,May kaga,221,,14.23384,39.43839,,,,,,,The Smile Generation,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ganta Afeshum,Hagre selam,,
new,ET.RST.Q2.14.162.178,Erarot,221,,14.2337,39.41108,,,,,,,FDLIC,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ganta Afeshum,Hagre selam,,
new,ET.RST.Q2.14.162.179,May tegora,221,,14.20818,39.41301,,,,,,,Liquid Church,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ganta Afeshum,Hagre selam,,
new,ET.RST.Q2.14.162.180,Edagahamus,221,,14.18569,39.45587,,,,,,,Liquid Church,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ganta Afeshum,Bahra S'hie'ta,,
new,ET.RST.Q2.14.162.181,Agalie,221,,14.16803,39.44126,,,,,,,"""Give Change to Make Change"" Ethiopia -- 2014 NAUTICA",,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ganta Afeshum,Bahra S'hie'ta,,
new,ET.RST.Q2.14.162.182,Higum,221,,14.15877,39.45171,,,,,,,"""Give Change to Make Change"" Ethiopia -- 2014 NAUTICA",,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ganta Afeshum,Bahra S'hie'ta,,
new,ET.RST.Q2.14.162.183,Maykarbe,221,,14.1588,39.45204,,,,,,,"""Give Change to Make Change"" Ethiopia -- 2014 NAUTICA",,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ganta Afeshum,Bahra S'hie'ta,,
new,ET.RST.Q2.14.162.184,Mai Sagla,221,,14.30914,39.27391,,,,,,,"""Give Change to Make Change"" Ethiopia -- 2014 NAUTICA",,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ganta Afeshum,Wuhdet,,
new,ET.RST.Q2.14.162.185,May_alekti,221,,14.06423,39.07934,,,,,,,"""Give Change to Make Change"" Ethiopia -- 2014 NAUTICA",,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,W/Leke,Maekelawi,,
new,ET.RST.Q2.14.162.186,Tahitay-Sagalu ,221,,13.94311,39.16493,,,,,,,"Keurig Green Mountain, Inc.",,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,W/leke,Arena,,
new,ET.RST.Q2.14.162.187,May-dado,221,,13.9811,39.14494,,,,,,,Depeche Mode + Hublotæ,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,W/leke,Arena,,
new,ET.RST.Q2.14.162.188,Misgar adi-hade-egri,221,,13.96942,39.14397,,,,,,,Depeche Mode + Hublotæ,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,W/leke,Arena,,
new,ET.RST.Q2.14.162.189,May-kuhle,221,,13.96834,39.15399,,,,,,,Depeche Mode + Hublotæ,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,W/leke,Arena,,
new,ET.RST.Q2.14.162.190,Ela-Endawan,221,,13.95422,39.13222,,,,,,,Depeche Mode + Hublotæ,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,W/leke,Arena,,
new,ET.RST.Q2.14.162.191,maykolkal,221,,13.93605,39.1642,,,,,,,Depeche Mode + Hublotæ,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,W/leke,Arena,,
new,ET.RST.Q2.14.162.192,E/medhinealem,221,,14.15288,39.14063,,,,,,,Depeche Mode + Hublotæ,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ah'ferom,E'daga Ha'mus,,
new,ET.RST.Q2.14.162.193,Endaba libanos,221,,14.15248,39.15094,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ah'ferom,E'daga Ha'mus,,
new,ET.RST.Q2.14.162.194,may sur,221,,14.18557,39.13886,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ah'ferom,E'daga Ha'mus,,
new,ET.RST.Q2.14.162.195,mizrae shigrty,221,,14.1684,39.14792,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ah'ferom,E'daga Ha'mus,,
new,ET.RST.Q2.14.162.196,may qowa,221,,14.16038,39.15989,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ah'ferom,E'daga Ha'mus,,
new,ET.RST.Q2.14.162.197,May miae,221,,14.224,39.21673,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ah'ferom,Sefo,,
new,ET.RST.Q2.14.162.198,May cheaau,221,,14.218,39.21661,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ah'ferom,Sefo,,
new,ET.RST.Q2.14.162.199,May beato,221,,14.30055,39.21387,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ah'ferom,Siero,,
new,ET.RST.Q2.14.162.200,May qerni,221,,14.18752,39.14749,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ah'ferom,Indalashen,,
new,ET.RST.Q2.14.162.201,May gagid,221,,14.2086,39.16628,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ah'ferom,Indalashen,,
new,ET.RST.Q2.14.162.202,May gebrihel,221,,14.21154,39.16732,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ah'ferom,Indalashen,,
new,ET.RST.Q2.14.162.203,May zbao,221,,14.20099,39.17332,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ah'ferom,Indalashen,,
new,ET.RST.Q2.14.162.204,May hember,221,,14.2008,39.17599,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ah'ferom,Indalashen,,
new,ET.RST.Q2.14.162.205,May aewaf,221,,14.2471,39.20784,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ah'ferom,Imba Ah'ferom,,
new,ET.RST.Q2.14.162.206,May agam,221,,14.23761,39.20377,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ah'ferom,Imba Ah'ferom,,
new,ET.RST.Q2.14.162.207,May sewhi,221,,14.25105,39.22161,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ah'ferom,Imba Ah'ferom,,
new,ET.RST.Q2.14.162.208,Dngur,221,,14.24996,39.19587,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ah'ferom,Imba Ah'ferom,,
new,ET.RST.Q2.14.162.209,May nway,221,,14.2636,39.20671,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ah'ferom,Imba Ah'ferom,,
new,ET.RST.Q2.14.162.210,Adi awgrlom,221,,13.14397,39.29825,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Saharti Samre,Lemlem A'arena,,
new,ET.RST.Q2.14.162.211,Adi wulege,221,,13.2307,39.12704,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Saharti Samre,De'kera,,
new,ET.RST.Q2.14.162.212,E/yowhens,221,,13.21216,39.10202,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Saharti Samre,De'kera,,
new,ET.RST.Q2.14.162.213,May yabo,221,,13.17868,39.0548,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Saharti Samre,Nebar hadnet,,
new,ET.RST.Q2.14.162.214,Mesheni,221,,13.18189,39.07867,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Saharti Samre,Nebar hadnet,,
new,ET.RST.Q2.14.162.215,Silwuneh,221,,13.41952,38.95877,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ta_nqua Abergelle,Gera,,
new,ET.RST.Q2.14.162.216,Banda ruba,221,,13.41196,38.88975,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ta_nqua Abergelle,Tekleweyni,,
new,ET.RST.Q2.14.162.217,Matrako,221,,13.41095,38.89148,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ta_nqua Abergelle,Tekleweyni,,
new,ET.RST.Q2.14.162.218,Biskula gahri,221,,13.43165,38.83076,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ta_nqua Abergelle,Sye,,
new,ET.RST.Q2.14.162.219,Egri akeb,221,,13.43071,38.8249,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ta_nqua Abergelle,Sye,,
new,ET.RST.Q2.14.162.220,May chew,221,,13.42982,38.82925,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ta_nqua Abergelle,Sye,,
new,ET.RST.Q2.14.162.221,Egri seraw,221,,13.43109,38.82769,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ta_nqua Abergelle,Sye,,
new,ET.RST.Q2.14.162.222,Jranako,221,,13.50723,38.79445,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ta_nqua Abergelle,Smret,,
new,ET.RST.Q2.14.162.223,Kachma,221,,13.50315,38.76647,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ta_nqua Abergelle,Smret,,
new,ET.RST.Q2.14.162.224,May hadas,221,,13.48775,38.75585,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ta_nqua Abergelle,Smret,,
new,ET.RST.Q2.14.162.225,Tsekente adgi,221,,13.48538,38.7602,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ta_nqua Abergelle,Smret,,
new,ET.RST.Q2.14.162.226,Guangul,221,,13.48466,38.76443,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ta_nqua Abergelle,Smret,,
new,ET.RST.Q2.14.162.227,Chila tako,221,,13.48567,38.76902,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ta_nqua Abergelle,Smret,,
new,ET.RST.Q2.14.162.228,Kochomo/borebor,221,,13.23602,39.01658,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ta_nqua Abergelle,Lemlem,,
new,ET.RST.Q2.14.162.229,Damelakuz,221,,13.22481,39.01998,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ta_nqua Abergelle,Lemlem,,
new,ET.RST.Q2.14.162.230,Sewuhi Makuncha,221,,12.44144,39.43786,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ofla,Kidana,,
new,ET.RST.Q2.14.162.231,Hasheya Chenki,221,,12.43473,39.45372,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ofla,Kidana,,
new,ET.RST.Q2.14.162.232,May-Kudad,221,,12.42963,39.44359,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ofla,Kidana,,
new,ET.RST.Q2.14.162.233,Sewuhi Godagudi,221,,12.46732,39.4496,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ofla,Kidana,,
new,ET.RST.Q2.14.162.234,Shewuna,221,,12.67021,39.34127,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ofla,Smret,,
new,ET.RST.Q2.14.162.235,Abagabr /Goyka/,221,,12.67101,39.34429,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ofla,Smret,,
new,ET.RST.Q2.14.162.236,Keaha,221,,12.67316,39.34811,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ofla,Smret,,
new,ET.RST.Q2.14.162.237,May-Aslam,221,,12.67736,39.34193,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ofla,Smret,,
new,ET.RST.Q2.14.162.238,Weshenfa,221,,12.67764,39.35168,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ofla,Smret,,
new,ET.RST.Q2.14.162.239,Gereb Tekulalu,221,,12.68144,39.34928,,,,,,,mycharity: water,,,,Community,New Hand-Dug Well,,,,,,,Tigray,,,,,,,,,,,Ofla,Smret,,
